Unitcell_volume,Density,POAV_A^3,POAV_Volume_fraction,POAV_cm^3/g,PONAV_A^3,PONAV_Volume_fraction,PONAV_cm^3/g,ASA_A^2,ASA_m^2/cm^3,ASA_m^2/g,NASA_A^2,NASA_m^2/cm^3,NASA_m^2/g,Largest_included_sphere,Largest_free_sphere,Largest_included_sphere_along_free_path,name
735.945,2.04319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56943,0.89803,1.56724,qmof-40f2e0c
1993.91,2.46253,0.0,0.0,0.0,209.759,0.1052,0.0427202,0.0,0.0,0.0,81.3114,407.799,165.601,4.35154,1.00526,4.30187,qmof-909100d
1393.14,1.52554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63702,1.06371,2.63702,qmof-10947da
3245.88,1.6121,907.224,0.2795,0.173376,0.0,0.0,0.0,501.059,1543.68,957.556,0.0,0.0,0.0,4.77578,4.00346,4.28133,YAJXUF_clean
914.383,1.90695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7586,0.80012,1.7586,qmof-09cf381
1436.33,1.87597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27488,1.08889,2.24178,qmof-1d43809
4235.67,1.56369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83602,1.97376,1.26224,2.93005,1.23765,2.40756,qmof-ed6d2e9
1852.5,1.90272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99071,16.1442,8.48478,2.99982,2.09304,2.95431,qmof-602b4a9
1006.91,1.36481,0.0,0.0,0.0,63.0327,0.0626,0.0458674,0.0,0.0,0.0,18.5136,183.866,134.719,3.45233,1.2038,2.53753,qmof-ce16907
1369.85,1.81938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03338,1.1293,2.0288,qmof-8ca775a
1188.04,1.07213,0.0,0.0,0.0,211.471,0.178,0.166025,0.0,0.0,0.0,74.5175,627.231,585.034,4.09746,2.19066,3.88354,qmof-75920df
2540.78,1.60499,628.335,0.2473,0.154082,0.0,0.0,0.0,314.449,1237.61,771.098,0.0,0.0,0.0,4.26694,3.06466,4.25528,ROSKER_clean
2827.76,1.20089,830.229,0.2936,0.244485,0.0,0.0,0.0,397.232,1404.76,1169.76,0.0,0.0,0.0,4.87174,3.58316,4.87174,NODKAT_clean
23239.8,0.827341,8733.53,0.3758,0.454226,5170.86,0.2225,0.268934,2626.72,1130.27,1366.15,1654.68,712.001,860.589,15.48179,8.59456,15.48179,SAKNOJ_clean
2669.42,1.54896,0.0,0.0,0.0,583.269,0.2185,0.141063,0.0,0.0,0.0,244.193,914.78,590.579,4.91573,1.80915,4.90704,qmof-87aed19
1182.05,2.04442,362.063,0.3063,0.149822,0.0,0.0,0.0,145.608,1231.82,602.527,0.0,0.0,0.0,4.28434,2.92244,4.28434,ISIYUF_clean
548.326,1.40633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62846,1.24564,1.61964,qmof-8580f8b
3039.75,0.790487,2062.77,0.6786,0.858458,0.0,0.0,0.0,771.206,2537.07,3209.5,0.0,0.0,0.0,10.22436,8.06521,10.22436,EBIZUN_clean
1168.21,3.74538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52524,0.72929,1.52524,qmof-0505344
2679.28,1.43274,0.0,0.0,0.0,240.064,0.0896,0.0625374,0.0,0.0,0.0,88.7946,331.412,231.313,3.98582,2.55144,3.98582,TAPHOJ_clean
802.391,2.24184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66488,0.99499,2.6562,qmof-6b7db42
3801.6,1.17608,1693.61,0.4455,0.3788,0.0,0.0,0.0,648.175,1705.01,1449.73,0.0,0.0,0.0,8.81658,8.12377,8.8037,SERJUV_clean
2084.88,1.18039,585.851,0.281,0.238057,0.0,0.0,0.0,273.394,1311.32,1110.92,0.0,0.0,0.0,5.05656,3.39826,5.05016,qmof-08cf08d
8893.47,0.521418,7105.88,0.799,1.53236,0.0,0.0,0.0,1594.87,1793.3,3439.28,0.0,0.0,0.0,20.36311,9.01147,20.36311,DITJIB_clean
591.237,2.60319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69255,0.75056,1.67608,qmof-b6c2ee4
2326.55,1.3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60709,1.38252,2.5683,qmof-0ce9c14
851.183,2.10601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80858,1.68163,2.79804,qmof-1ff90d0
829.847,3.57046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80995,1.14008,1.79061,qmof-4af6c02
14502.3,0.845073,6982.85,0.4815,0.569773,0.0,0.0,0.0,2701.56,1862.85,2204.36,0.0,0.0,0.0,12.26016,8.11438,12.26015,MEGFIN_clean
879.265,1.51098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78364,1.0202,2.78364,qmof-95dc237
746.866,1.35771,43.7663,0.0586,0.0431609,0.0,0.0,0.0,14.2111,190.277,140.145,0.0,0.0,0.0,3.58845,3.24671,3.53536,qmof-f19872f
1030.95,2.11983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84643,1.3456,1.60998,qmof-9e4e1fc
632.904,1.7431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81923,1.21559,1.81119,qmof-fd9adfa
1391.32,1.2266,277.846,0.1997,0.162807,0.0,0.0,0.0,117.927,847.589,691.005,0.0,0.0,0.0,4.77247,3.19761,4.77247,UVARIT_clean
1676.39,1.77804,0.0,0.0,0.0,165.795,0.0989,0.055623,0.0,0.0,0.0,63.0917,376.354,211.668,5.58518,1.1796,5.25878,qmof-6cb5e16
670.779,1.92295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65055,0.89943,1.53691,qmof-3d6d180
1025.09,2.11258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46794,1.16301,2.46794,qmof-4ee5c8e
1750.85,0.987073,840.055,0.4798,0.486083,0.0,0.0,0.0,413.676,2362.72,2393.66,0.0,0.0,0.0,6.60273,3.87772,6.60273,ZUQBUK_clean
2495.25,1.12209,1224.42,0.4907,0.437309,0.0,0.0,0.0,614.438,2462.43,2194.5,0.0,0.0,0.0,5.90229,4.92642,5.90229,IKOPIJ_clean
15286.1,0.465056,11606.7,0.7593,1.63271,0.0,0.0,0.0,3007.48,1967.46,4230.59,0.0,0.0,0.0,15.83326,12.70856,15.83326,FAHPOV_clean
1322.17,1.17541,786.16,0.5946,0.505866,0.0,0.0,0.0,225.31,1704.1,1449.79,0.0,0.0,0.0,11.48939,10.8501,11.48939,VAMQOS_clean
997.749,1.61422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35712,1.18631,2.23634,qmof-aae4521
1157.07,1.51489,0.0,0.0,0.0,199.247,0.1722,0.113671,0.0,0.0,0.0,79.4458,686.612,453.241,4.79458,2.49768,4.79386,qmof-69adfc8
929.182,1.2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11548,1.20662,2.11548,qmof-dd2be73
4056.6,1.17759,1300.55,0.3206,0.272252,0.0,0.0,0.0,634.268,1563.54,1327.75,0.0,0.0,0.0,4.74634,4.41403,4.73697,qmof-cde0b8c
3946.67,1.179,656.726,0.1664,0.141137,383.222,0.0971,0.082358,359.114,909.917,771.771,170.819,432.818,367.106,5.31241,3.65877,4.34235,DORFUM_clean
1203.95,1.97708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.177,1.0384,2.07449,qmof-c970470
1032.81,1.80256,119.186,0.1154,0.06402,0.0,0.0,0.0,50.1515,485.583,269.385,0.0,0.0,0.0,4.41978,2.89426,4.41978,HOGQIF_clean
2189.95,1.48355,859.774,0.3926,0.264636,0.0,0.0,0.0,399.906,1826.1,1230.9,0.0,0.0,0.0,5.98746,4.8264,5.9716,MOGNAY_clean
1358.77,1.53691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09698,1.05523,2.09698,qmof-b155426
829.694,1.56048,295.869,0.3566,0.228519,0.0,0.0,0.0,124.251,1497.55,959.671,0.0,0.0,0.0,4.96334,4.46151,4.95743,CUNQOT_clean
2605.72,1.03969,1004.51,0.3855,0.370783,0.0,0.0,0.0,500.366,1920.26,1846.95,0.0,0.0,0.0,5.18111,4.24592,5.13183,qmof-b3a7c11
1064.86,1.68264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13755,1.0091,2.13205,qmof-0c10f91
1126.49,1.5443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75704,1.26465,2.75704,qmof-fcfab15
898.042,1.47767,211.22,0.2352,0.15917,0.0,0.0,0.0,87.4288,973.549,658.843,0.516233,5.74843,3.89021,5.80533,4.19425,5.80533,XUWKEH_clean
1397.25,1.94035,674.59,0.4828,0.248821,0.0,0.0,0.0,328.92,2354.06,1213.21,0.0,0.0,0.0,5.31571,4.17423,5.31438,SOKWAS01_clean
2644.04,1.42464,1024.3,0.3874,0.271927,0.0,0.0,0.0,503.654,1904.87,1337.08,0.0,0.0,0.0,5.1658,4.16741,5.1658,KEBFII_clean
1847.43,1.76423,210.608,0.114,0.0646173,0.0,0.0,0.0,88.7899,480.612,272.42,0.0,0.0,0.0,4.67212,2.99887,4.66183,qmof-d3f640f
4859.34,1.15001,1407.27,0.2896,0.251825,0.0,0.0,0.0,734.556,1511.64,1314.46,0.0,0.0,0.0,5.56549,4.27537,5.53003,ELOHOE_clean
2251.83,0.899517,1039.22,0.4615,0.513053,0.0,0.0,0.0,398.18,1768.25,1965.78,0.0,0.0,0.0,8.46799,7.70847,8.46799,LATYOX_clean
4673.5,0.86753,3123.3,0.6683,0.770348,0.0,0.0,0.0,1086.69,2325.22,2680.27,0.0,0.0,0.0,13.00544,6.82625,13.00544,RIFDUG01_clean
944.924,1.55617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54633,1.2698,2.46802,qmof-59b5fa6
288.627,1.88509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74917,1.26587,2.70253,qmof-6975221
1024.63,2.11483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74668,0.99552,1.7225,qmof-8ecb2ff
4037.75,0.977318,2133.15,0.5283,0.540561,0.0,0.0,0.0,1096.03,2714.45,2777.45,0.0,0.0,0.0,5.76205,4.29762,5.60405,qmof-6f7fc4a
1463.38,1.79796,357.211,0.2441,0.135765,0.0,0.0,0.0,145.343,993.201,552.403,0.0,0.0,0.0,4.01562,2.88489,3.90861,POHLOP_clean
612.132,3.75213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80301,0.92667,1.72456,qmof-27768ab
1060.55,1.85113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43413,1.17462,2.43413,qmof-c9ae2a3
7376.67,1.35328,3920.7,0.5315,0.392749,0.0,0.0,0.0,1790.51,2427.26,1793.61,0.0,0.0,0.0,6.57121,5.40028,5.95167,ULOGAE_clean
3362.3,1.16479,1395.69,0.4151,0.356374,0.0,0.0,0.0,684.53,2035.9,1747.87,0.0,0.0,0.0,5.51162,4.35398,5.50417,GARLIX_clean
5374.66,1.10398,1684.42,0.3134,0.283882,0.0,0.0,0.0,890.025,1655.97,1500.0,0.0,0.0,0.0,5.00227,4.2399,4.95571,ITIWEO_clean
700.468,1.94515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90719,0.80328,1.58573,qmof-1f5b82b
4187.64,2.86501,2170.45,0.5183,0.180907,0.0,0.0,0.0,782.019,1867.45,651.812,0.0,0.0,0.0,8.79938,7.37416,8.7913,VOVKUO_clean
1575.64,1.62591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.67688,2.762,qmof-6b1e6f2
1469.11,1.26842,771.576,0.5252,0.414058,0.0,0.0,0.0,321.265,2186.81,1724.04,0.0,0.0,0.0,9.46955,4.43244,9.46361,WABVUR_clean
881.557,1.98442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50758,0.85714,1.50758,qmof-11d85cf
3265.39,1.69632,1149.09,0.3519,0.207449,0.0,0.0,0.0,505.211,1547.17,912.072,0.0,0.0,0.0,5.99985,5.19936,5.93857,SISPUH_clean
2229.84,1.8852,639.071,0.2866,0.152026,28.3189,0.0127,0.00673667,318.008,1426.15,756.497,5.31509,23.8362,12.6438,7.14541,3.85511,7.14541,QUBZAP_clean
21102.4,0.40349,16590.7,0.7862,1.9485,0.0,0.0,0.0,4069.67,1928.53,4779.63,0.0,0.0,0.0,20.39112,7.95732,20.39112,ICAQIO_clean
939.729,1.73147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36904,1.47961,2.36904,qmof-d242cec
857.506,2.46717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30449,0.92215,2.28982,qmof-6cf2cff
2871.6,1.40066,0.0,0.0,0.0,183.782,0.064,0.0456927,0.0,0.0,0.0,83.5198,290.848,207.65,4.01604,2.33229,4.00491,qmof-3bb24e2
1404.12,1.39073,480.068,0.3419,0.245841,0.0,0.0,0.0,217.183,1546.76,1112.19,0.0,0.0,0.0,7.32346,6.41693,7.32346,qmof-0a513ec
5097.51,0.777101,3509.64,0.6885,0.885985,0.0,0.0,0.0,1192.47,2339.32,3010.32,0.0,0.0,0.0,13.71932,6.77647,13.71932,JALLIU_clean
13209.0,0.924829,7271.53,0.5505,0.595245,0.0,0.0,0.0,2953.55,2236.02,2417.76,5.64325,4.27229,4.61955,10.09798,5.67724,10.08611,FECXUI_clean
1622.45,1.36764,530.217,0.3268,0.238952,59.0572,0.0364,0.0266152,220.579,1359.54,994.078,12.8946,79.4758,58.1117,4.63098,4.29512,4.63098,PAVLOO_clean
1040.53,2.58578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66524,0.94161,1.65685,qmof-50da870
1412.84,2.5587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88213,1.04145,1.64083,qmof-e0d16c1
905.113,1.92077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53759,0.89397,1.50764,qmof-c45f4aa
1174.74,1.59906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52199,1.00855,2.0407,qmof-e9454a4
1856.09,1.55222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1801,6.35802,4.09607,2.92408,2.25519,2.92408,qmof-17ee812
1431.17,1.18001,0.0,0.0,0.0,419.331,0.293,0.248302,0.0,0.0,0.0,158.686,1108.79,939.642,3.82331,2.6999,3.8166,KIXXOG01_clean
1501.65,1.6349,691.361,0.4604,0.281607,0.0,0.0,0.0,262.372,1747.22,1068.7,0.0,0.0,0.0,6.94758,6.53437,6.94758,qmof-2991840
1332.58,1.54385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25019,0.97118,2.20251,qmof-d7aae20
2046.65,0.791597,1090.25,0.5327,0.672943,0.0,0.0,0.0,355.166,1735.35,2192.22,0.0,0.0,0.0,8.82976,8.27802,8.8124,qmof-b85094e
1561.6,3.15458,0.0,0.0,0.0,437.247,0.28,0.0887599,0.0,0.0,0.0,152.54,976.823,309.653,3.9698,2.59137,3.9698,GUVBEF_clean
1176.35,2.27794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84643,1.22995,1.79787,qmof-68afeea
774.2,0.959715,382.842,0.4945,0.515257,8.9033,0.0115,0.0119827,230.651,2979.22,3104.28,1.61822,20.9018,21.7792,5.2088,3.12818,5.2088,CEHROY_clean
1494.27,1.6823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19891,14.7156,8.74731,2.97179,1.21742,2.97179,qmof-afc8143
998.489,1.68922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41506,1.09266,2.41506,qmof-ad34906
1678.47,2.07153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180308,1.07424,0.518573,2.86043,1.89683,2.85979,qmof-621eca8
2021.31,1.37596,327.654,0.1621,0.117809,59.6286,0.0295,0.0214396,139.214,688.734,500.55,14.9515,73.9693,53.7585,5.47259,4.48015,5.41401,qmof-9466ec6
1131.27,2.6035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84627,0.70022,1.84371,qmof-2e8aceb
289.925,3.04767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46392,0.89158,1.25036,qmof-b1a8c0d
1696.35,1.21126,991.175,0.5843,0.482391,0.0,0.0,0.0,625.71,3688.58,3045.25,0.0,0.0,0.0,5.15075,3.78544,5.14807,BUWMAJ_clean
42951.6,0.43749,33777.1,0.7864,1.79752,0.0,0.0,0.0,8294.14,1931.04,4413.91,0.0,0.0,0.0,18.61448,16.94537,18.61448,BIPSUQ_clean
801.726,1.55605,309.947,0.3866,0.24845,0.0,0.0,0.0,166.605,2078.08,1335.48,0.0,0.0,0.0,3.80755,3.10962,3.80755,CAVMIW_clean
1858.62,1.45376,0.0,0.0,0.0,168.391,0.0906,0.062321,0.0,0.0,0.0,66.4444,357.492,245.908,4.36987,2.22723,4.33413,qmof-6dfba5b
1995.62,1.03857,1141.69,0.5721,0.550852,0.0,0.0,0.0,492.827,2469.55,2377.83,0.0,0.0,0.0,7.06443,6.90497,7.05661,TIDLEZ_clean
451.118,2.24956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96701,1.19763,1.96701,qmof-5168b8c
1255.2,2.64606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53041,0.89154,1.36707,qmof-c2378eb
2849.59,1.82584,151.598,0.0532,0.0291373,0.0,0.0,0.0,64.5096,226.382,123.988,0.0,0.0,0.0,3.36676,3.08307,3.36676,qmof-0dde705
717.273,2.12478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82685,1.44597,1.79865,qmof-4288fb3
1371.91,2.00579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59982,0.88258,1.52323,qmof-663ff1d
508.154,2.30776,0.0,0.0,0.0,108.135,0.2128,0.0922105,0.0,0.0,0.0,29.8973,588.351,254.944,3.93757,2.73336,3.93433,WIHSEN_clean
2913.66,1.0541,1046.59,0.3592,0.340765,0.0,0.0,0.0,510.733,1752.89,1662.93,0.0,0.0,0.0,6.02694,3.56624,6.02694,qmof-e8386b2
800.127,1.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18389,0.90784,2.04695,qmof-6ca3fde
986.161,1.35469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98975,1.03488,1.6707,qmof-fc9b6fb
4358.16,1.65427,1731.06,0.3972,0.240106,0.0,0.0,0.0,792.51,1818.45,1099.25,0.0,0.0,0.0,5.81237,3.29068,5.78789,GAGTAM_clean
3109.69,0.731873,2041.51,0.6565,0.897014,0.0,0.0,0.0,1011.79,3253.66,4445.67,0.0,0.0,0.0,8.4438,5.40906,5.91266,TONQOD_clean
643.156,2.45005,0.0,0.0,0.0,69.8468,0.1086,0.0443256,0.0,0.0,0.0,13.2305,205.712,83.9623,3.43249,2.03876,3.43249,qmof-a65c7e9
5732.05,1.02982,1969.53,0.3436,0.333652,0.0,0.0,0.0,924.974,1613.69,1566.96,0.0,0.0,0.0,6.63156,4.3648,6.63156,TURDUH_clean
1386.81,2.08173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73024,0.76487,1.44928,qmof-b8457d7
1068.96,2.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19329,11.1631,5.16213,2.93695,1.25607,2.83669,qmof-fa802eb
1135.07,1.62792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17426,0.95182,2.13491,qmof-934ba54
3625.03,1.21719,0.0,0.0,0.0,526.355,0.1452,0.119291,0.0,0.0,0.0,247.09,681.621,559.995,5.46418,1.62415,5.46418,qmof-6dd6876
9347.79,1.65797,2252.82,0.241,0.145359,0.0,0.0,0.0,1121.63,1199.88,723.707,0.0,0.0,0.0,7.31893,4.0752,7.29864,LAWHEZ_clean
2757.65,1.53673,522.574,0.1895,0.123314,0.0,0.0,0.0,268.577,973.935,633.771,0.0,0.0,0.0,5.49782,3.35206,5.49293,qmof-a40483e
1369.46,1.94143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240444,1.75575,0.904362,2.89222,1.15415,2.89222,qmof-37b3d7d
2388.42,1.84523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55973,1.17505,2.46423,qmof-f8fe9ac
3189.76,1.52455,633.486,0.1986,0.130268,0.0,0.0,0.0,272.156,853.219,559.654,0.0,0.0,0.0,5.17553,3.13265,4.94244,XOQXEH_clean
1721.46,2.10706,0.0,0.0,0.0,12.0502,0.007,0.00332217,0.0,0.0,0.0,3.93542,22.8609,10.8497,3.18846,1.30146,2.57966,qmof-44dd757
4421.91,1.32545,1865.16,0.4218,0.318231,0.0,0.0,0.0,946.931,2141.45,1615.64,0.0,0.0,0.0,5.96406,4.24876,5.86955,COTVUE_clean
2033.56,1.86686,739.606,0.3637,0.19482,0.0,0.0,0.0,369.898,1818.97,974.348,0.0,0.0,0.0,4.83126,3.6773,4.83126,FERVIJ_clean
2458.09,0.716453,1530.41,0.6226,0.869003,0.0,0.0,0.0,478.961,1948.51,2719.66,0.0,0.0,0.0,10.09171,9.35609,10.09171,COJHIT_clean
2478.82,1.38783,546.581,0.2205,0.158882,0.0,0.0,0.0,263.836,1064.36,766.925,0.0,0.0,0.0,4.94771,4.43778,4.93225,qmof-2138589
1461.05,1.46605,0.0,0.0,0.0,81.5268,0.0558,0.0380616,0.0,0.0,0.0,32.651,223.476,152.434,3.70435,2.4522,3.65753,qmof-fb9251e
1053.88,2.51192,401.211,0.3807,0.151557,0.0,0.0,0.0,171.99,1631.97,649.691,0.0,0.0,0.0,5.68037,4.76623,5.68037,KUVJIW_clean
837.43,1.5819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73148,1.08294,2.73148,qmof-26b963b
553.975,1.72357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61739,0.95689,2.61739,qmof-548283f
2333.33,1.46617,720.532,0.3088,0.210616,0.0,0.0,0.0,359.589,1541.1,1051.1,0.0,0.0,0.0,4.72359,3.58415,4.60498,YIXFIW_clean
1262.18,1.34665,0.0,0.0,0.0,201.949,0.16,0.118813,0.0,0.0,0.0,66.4623,526.567,391.02,3.72548,2.02023,3.72548,qmof-7b63907
780.183,2.46017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71468,1.05286,1.71052,qmof-05752ab
2473.23,1.10135,778.078,0.3146,0.28565,0.0,0.0,0.0,382.905,1548.2,1405.73,0.0,0.0,0.0,5.27002,3.86838,5.27002,NAHFIO_clean
5954.58,1.0337,2444.95,0.4106,0.397213,14.8864,0.0025,0.00241849,1216.64,2043.21,1976.59,10.128,17.0087,16.4542,7.04642,4.39353,7.03998,DONKOI_clean
960.201,1.96557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44108,1.05503,2.31185,qmof-860e30a
733.02,2.02564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63324,1.13266,2.00326,qmof-ba4e414
1661.01,3.33573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90049,0.86887,1.89485,qmof-7d79016
8637.58,1.08661,3816.95,0.4419,0.406677,514.8,0.0596,0.0548494,1543.18,1786.58,1644.18,231.444,267.95,246.592,7.57174,6.43933,7.5643,OYERUH_clean
667.68,2.61844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60232,0.85322,1.38424,qmof-cb0c828
1346.3,1.54993,0.0,0.0,0.0,155.902,0.1158,0.0747133,0.0,0.0,0.0,57.8302,429.549,277.142,4.19267,2.6804,4.18753,qmof-36fe364
398.151,1.84908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90293,0.94643,1.79441,qmof-1c8fb59
673.195,1.93479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25075,0.57678,1.20023,qmof-0a3a813
1351.34,1.38495,242.16,0.1792,0.129391,0.0,0.0,0.0,103.265,764.17,551.767,0.0,0.0,0.0,4.82668,3.0664,4.82668,qmof-cc33e17
1654.42,1.13423,560.187,0.3386,0.298527,0.0,0.0,0.0,242.545,1466.04,1292.54,0.0,0.0,0.0,5.74492,5.00638,5.74492,HOQMIL_clean
1850.81,1.69318,211.547,0.1143,0.0675063,0.0,0.0,0.0,87.8624,474.725,280.375,0.0,0.0,0.0,5.01593,3.04036,5.01593,qmof-5486f8c
5037.87,0.59675,3773.36,0.749,1.25513,0.0,0.0,0.0,1207.63,2397.11,4016.95,0.0,0.0,0.0,12.21787,7.03171,12.21787,EBATUZ_clean
434.233,1.72909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0515,1.23143,2.0515,qmof-8ef3f6d
4912.75,1.61189,1340.69,0.2729,0.169304,0.0,0.0,0.0,679.848,1383.84,858.522,0.0,0.0,0.0,6.93106,3.47964,6.92655,NEVJEF_clean
2372.12,1.82686,0.0,0.0,0.0,573.58,0.2418,0.132359,0.0,0.0,0.0,252.92,1066.22,583.636,5.68133,2.7509,5.67971,LUMZEA_clean
2399.22,1.13588,1477.92,0.616,0.542311,0.0,0.0,0.0,803.371,3348.47,2947.91,0.0,0.0,0.0,4.795,4.07473,4.77797,ITAPAU_clean
